,don_id,date,ppe,qty
1228,don1228,2020-05-03 14:51:26.650000+00:00,surgicalMasks,15.0
1229,don1229,2020-05-03 16:04:39.788000+00:00,surgicalMasks,50.0
1230,don1230,2020-05-03 16:16:14.875000+00:00,respirators,2.0
1231,don1231,2020-05-03 17:24:47.613000+00:00,faceShields,24.0
1232,don1232,2020-05-03 17:36:32.301000+00:00,coveralls,80.0
1233,don1233,2020-05-03 18:02:04.290000+00:00,surgicalMasks,1850.0
1234,don1234,2020-05-03 18:24:26.905000+00:00,nitrileGloves,95.0
1235,don1235,2020-05-03 18:45:14.757000+00:00,handmadeMasks,100.0
1236,don1236,2020-05-03 19:16:24.014000+00:00,handmadeMasks,300.0
1237,don1237,2020-05-03 19:32:52.129000+00:00,respirators,50.0
1238,don1238,2020-05-03 19:50:31.810000+00:00,respirators,500.0
1239,don1239,2020-05-03 19:53:51.289000+00:00,respirators,200.0
1240,don1240,2020-05-03 22:13:56.920000+00:00,handmadeMasks,50.0
1241,don1241,2020-05-03 23:08:02.519000+00:00,printedFaceShields,14.0
1242,don1244,2020-05-03 23:51:54.652000+00:00,surgicalMasks,100.0
1243,don1244,2020-05-03 23:51:54.652000+00:00,respirators,150.0
1244,don1244,2020-05-03 23:51:54.652000+00:00,safetyGoggles,120.0
1245,don1246,2020-05-04 01:05:57.645000+00:00,surgicalMasks,4.0
1246,don1246,2020-05-04 01:05:57.645000+00:00,handmadeMasks,3.0
1247,don1247,2020-05-04 02:50:49.027000+00:00,printedFaceShields,50.0
1248,don1248,2020-05-04 03:32:53.585000+00:00,faceShields,2.0
1249,don1251,2020-05-04 03:58:40.602000+00:00,surgicalMasks,50.0
1250,don1251,2020-05-04 03:58:40.602000+00:00,gowns,1.0
1251,don1251,2020-05-04 03:58:40.602000+00:00,safetyGlasses,1.0
1252,don1252,2020-05-04 17:06:36.578000+00:00,faceShields,3000.0
1253,don1253,2020-05-04 18:37:51.746000+00:00,faceShields,60.0
1254,don1254,2020-05-04 19:09:21.836000+00:00,respirators,200.0
1255,don1255,2020-05-04 19:36:18.148000+00:00,printedFaceShields,50.0
1256,don1256,2020-05-04 20:39:39.172000+00:00,nitrileGloves,50.0
1257,don1257,2020-05-04 20:43:13.305000+00:00,handmadeMasks,50.0
1258,don1258,2020-05-04 20:50:57.611000+00:00,nitrileGloves,1.0
1259,don1259,2020-05-04 21:09:31.888000+00:00,disposableBooties,80.0
1260,don1260,2020-05-04 21:32:15.388000+00:00,handmadeMasks,25.0
1261,don1261,2020-05-04 22:04:34.569000+00:00,handmadeMasks,50.0
1262,don1262,2020-05-04 22:26:38.725000+00:00,handmadeMasks,70.0
1263,don1263,2020-05-04 22:30:08.972000+00:00,respirators,250.0
1264,don1266,2020-05-04 22:30:26.021000+00:00,coveralls,20.0
1265,don1266,2020-05-04 22:30:26.021000+00:00,surgicalMasks,20000.0
1266,don1266,2020-05-04 22:30:26.021000+00:00,respirators,100000.0
1267,don1267,2020-05-04 22:47:54.962000+00:00,surgicalMasks,350.0
1268,don1268,2020-05-04 22:50:08.545000+00:00,faceShields,50.0
1269,don1269,2020-05-05 01:30:08.818000+00:00,faceShields,20000.0
1270,don1270,2020-05-05 12:53:15.151000+00:00,handmadeMasks,50.0
1271,don1271,2020-05-05 12:59:54.718000+00:00,surgicalMasks,950.0
1272,don1272,2020-05-05 18:18:48.258000+00:00,handmadeMasks,2000.0
1273,don1274,2020-05-05 18:45:36.799000+00:00,respirators,50.0
1274,don1274,2020-05-05 18:45:36.799000+00:00,surgicalMasks,100.0
1275,don1275,2020-05-05 19:42:08.783000+00:00,surgicalMasks,200.0
1276,don1276,2020-05-05 20:32:27.809000+00:00,handmadeMasks,10000.0
1277,don1277,2020-05-05 22:23:33.029000+00:00,handmadeMasks,2000.0
1278,don1278,2020-05-05 23:36:44.009000+00:00,printedFaceShields,50.0
1279,don1279,2020-05-05 23:43:28.735000+00:00,surgicalMasks,50.0
1280,don1280,2020-05-06 02:15:07.509000+00:00,faceShields,250.0
1281,don1281,2020-05-06 04:16:27.946000+00:00,faceShields,68.0
1282,don1282,2020-05-06 14:52:01.229000+00:00,printedFaceShields,10.0
1283,don1283,2020-05-06 14:56:15.554000+00:00,printedFaceShields,40.0
1284,don1285,2020-05-06 15:24:12.931000+00:00,surgicalMasks,6.0
1285,don1285,2020-05-06 15:24:12.931000+00:00,nitrileGloves,300.0
1286,don1286,2020-05-06 18:42:27.511000+00:00,faceShields,2000.0
1287,don1288,2020-05-06 21:37:58.622000+00:00,surgicalMasks,40.0
1288,don1288,2020-05-06 21:37:58.622000+00:00,safetyGoggles,1.0
1289,don1289,2020-05-07 00:02:34.861000+00:00,surgicalMasks,500.0
1290,don1290,2020-05-07 04:02:19.366000+00:00,respirators,30000.0
1291,don1291,2020-05-07 04:05:28.172000+00:00,respirators,30000.0
1292,don1292,2020-05-07 06:08:37.932000+00:00,handmadeMasks,60.0
1293,don1295,2020-05-07 12:08:23.154000+00:00,faceShields,10000.0
1294,don1295,2020-05-07 12:08:23.154000+00:00,nitrileGloves,100000.0
1295,don1295,2020-05-07 12:08:23.154000+00:00,respirators,40000.0
1296,don1297,2020-05-07 15:29:26.960000+00:00,disposableBooties,500.0
1297,don1297,2020-05-07 15:29:26.960000+00:00,safetyGoggles,50.0
1298,don1298,2020-05-07 16:08:20.335000+00:00,handmadeMasks,200.0
1299,don1299,2020-05-07 17:01:11.587000+00:00,faceShields,3500.0
1300,don1300,2020-05-07 17:19:48.294000+00:00,faceShields,1300.0
1301,don1303,2020-05-07 19:27:04.955000+00:00,nitrileGloves,3900.0
1302,don1303,2020-05-07 19:27:04.955000+00:00,printedFaceShields,90.0
1303,don1303,2020-05-07 19:27:04.955000+00:00,surgicalMasks,100.0
1304,don1304,2020-05-07 19:58:43.773000+00:00,surgicalMasks,100.0
1305,don1305,2020-05-07 20:56:23.836000+00:00,respirators,2500.0
1306,don1306,2020-05-07 21:30:23.449000+00:00,printedFaceShields,200000.0
1307,don1307,2020-05-08 00:25:50.047000+00:00,surgicalMasks,2000.0
1308,don1309,2020-05-08 20:32:22.522000+00:00,faceShields,560.0
1309,don1309,2020-05-08 20:32:22.522000+00:00,safetyGoggles,200.0
1310,don1310,2020-05-09 10:01:11.121000+00:00,handmadeMasks,30.0
1311,don1311,2020-05-09 13:55:08.585000+00:00,coveralls,96.0
1312,don1312,2020-05-09 14:32:16.016000+00:00,handmadeMasks,40.0
1313,don1313,2020-05-09 20:52:18.377000+00:00,faceShields,20.0
1314,don1314,2020-05-10 02:52:54.409000+00:00,handmadeMasks,250.0
1315,don1315,2020-05-10 18:14:24.468000+00:00,handmadeMasks,20.0
1316,don1316,2020-05-10 19:37:54.822000+00:00,surgicalMasks,1200.0
1317,don1317,2020-05-11 12:35:28.748000+00:00,handmadeMasks,30.0
1318,don1318,2020-05-11 13:28:00.227000+00:00,respirators,2000.0
1319,don1319,2020-05-11 14:42:57.360000+00:00,faceShields,500.0
1320,don1320,2020-05-11 15:44:22.614000+00:00,respirators,2000.0
1321,don1321,2020-05-11 18:17:26.741000+00:00,surgicalMasks,2000.0
1322,don1323,2020-05-11 18:43:58.853000+00:00,nitrileGloves,4.0
1323,don1323,2020-05-11 18:43:58.853000+00:00,disposableBooties,4.0
1324,don1324,2020-05-11 19:42:42.898000+00:00,printedFaceShields,100.0
1325,don1325,2020-05-11 20:59:59.688000+00:00,handmadeMasks,3000.0
1326,don1328,2020-05-11 21:59:54.110000+00:00,coveralls,100.0
1327,don1328,2020-05-11 21:59:54.110000+00:00,faceShields,1000.0
1328,don1328,2020-05-11 21:59:54.110000+00:00,surgicalMasks,3200.0
1329,don1329,2020-05-12 00:12:50.092000+00:00,respirators,600.0
1330,don1330,2020-05-12 02:49:59.106000+00:00,faceShields,900.0
1331,don1331,2020-05-12 03:08:51.471000+00:00,handmadeMasks,100.0
1332,don1332,2020-05-12 04:31:37.265000+00:00,surgicalMasks,50.0
1333,don1334,2020-05-12 12:02:14.633000+00:00,handmadeMasks,70.0
1334,don1334,2020-05-12 12:02:14.633000+00:00,respirators,2.0
1335,don1335,2020-05-12 12:49:19.864000+00:00,faceShields,200.0
1336,don1336,2020-05-12 13:55:09.372000+00:00,faceShields,300.0
1337,don1337,2020-05-12 14:13:54.110000+00:00,printedFaceShields,10.0
1338,don1338,2020-05-12 14:38:30.276000+00:00,faceShields,1500.0
1339,don1339,2020-05-12 15:04:20.019000+00:00,handSanitizer,500.0
1340,don1343,2020-05-12 16:13:00.242000+00:00,safetyGoggles,6.0
1341,don1343,2020-05-12 16:13:00.242000+00:00,coveralls,6.0
1342,don1343,2020-05-12 16:13:00.242000+00:00,disposableBooties,6.0
1343,don1343,2020-05-12 16:13:00.242000+00:00,surgicalMasks,600.0
1344,don1344,2020-05-12 18:14:29.543000+00:00,printedFaceShields,200.0
1345,don1345,2020-05-12 18:50:55.939000+00:00,respirators,1.0
1346,don1346,2020-05-12 18:55:10.400000+00:00,surgicalMasks,50.0
1347,don1347,2020-05-12 19:04:01.931000+00:00,handmadeMasks,19.0
1348,don1348,2020-05-12 19:23:08.690000+00:00,printedFaceShields,60.0
1349,don1349,2020-05-12 19:26:26.678000+00:00,printedFaceShields,500.0
1350,don1350,2020-05-12 19:40:51.479000+00:00,respirators,50.0
1351,don1351,2020-05-12 19:49:45.197000+00:00,faceShields,1386.0
1352,don1352,2020-05-12 20:34:11.305000+00:00,printedFaceShields,90.0
1353,don1354,2020-05-12 21:00:19.547000+00:00,respirators,100000.0
1354,don1354,2020-05-12 21:00:19.547000+00:00,surgicalMasks,100000.0
1355,don1355,2020-05-12 21:03:00.827000+00:00,printedFaceShields,50.0
1356,don1356,2020-05-12 21:13:57.019000+00:00,handmadeMasks,100.0
1357,don1357,2020-05-12 21:20:20.835000+00:00,respirators,5.0
1358,don1358,2020-05-12 21:21:31.843000+00:00,respirators,50.0
1359,don1360,2020-05-12 21:23:24.298000+00:00,respirators,1.0
1360,don1360,2020-05-12 21:23:24.298000+00:00,nitrileGloves,50.0
1361,don1361,2020-05-12 21:24:39.769000+00:00,respirators,5.0
1362,don1362,2020-05-12 21:26:16.069000+00:00,respirators,15.0
1363,don1363,2020-05-12 21:26:32.285000+00:00,coveralls,50.0
1364,don1364,2020-05-12 21:28:06.027000+00:00,respirators,2.0
1365,don1365,2020-05-12 21:29:13.826000+00:00,respirators,50.0
1366,don1366,2020-05-12 21:39:27.023000+00:00,handmadeMasks,30.0
1367,don1367,2020-05-13 01:57:50.598000+00:00,respirators,20000.0
1368,don1368,2020-05-13 02:05:36.732000+00:00,respirators,100.0
1369,don1369,2020-05-13 02:30:12.631000+00:00,handmadeMasks,25.0
1370,don1370,2020-05-13 02:32:27.795000+00:00,handmadeMasks,25.0
1371,don1371,2020-05-13 03:39:42.987000+00:00,faceShields,20.0
1372,don1372,2020-05-13 05:12:33.342000+00:00,faceShields,200.0
1373,don1373,2020-05-13 05:16:48.126000+00:00,faceShields,200.0
1374,don1374,2020-05-13 07:26:25.071000+00:00,handmadeMasks,50.0
1375,don1375,2020-05-13 10:42:08.176000+00:00,handmadeMasks,27.0
1376,don1376,2020-05-13 11:45:12.220000+00:00,faceShields,100.0
1377,don1377,2020-05-13 15:00:36.723000+00:00,faceShields,20.0
1378,don1378,2020-05-13 15:04:07.690000+00:00,surgicalMasks,400.0
1379,don1379,2020-05-13 16:16:50.891000+00:00,handmadeMasks,30.0
1380,don1380,2020-05-13 16:22:08.326000+00:00,handmadeMasks,1100.0
1381,don1381,2020-05-13 17:06:21.641000+00:00,handmadeMasks,37.0
1382,don1382,2020-05-13 17:19:25.400000+00:00,faceShields,160.0
1383,don1383,2020-05-13 17:28:48.142000+00:00,faceShields,45.0
1384,don1384,2020-05-13 17:31:10.199000+00:00,faceShields,45.0
1385,don1385,2020-05-13 18:43:54.075000+00:00,handmadeMasks,50.0
1386,don1386,2020-05-13 19:58:25.158000+00:00,handmadeMasks,32.0
1387,don1387,2020-05-13 20:28:27.408000+00:00,printedFaceShields,50.0
1388,don1388,2020-05-13 20:58:27.799000+00:00,surgicalMasks,980.0
1389,don1389,2020-05-13 21:28:58.135000+00:00,printedFaceShields,60.0
1390,don1391,2020-05-13 21:43:20.748000+00:00,disinfectingWipes,20.0
1391,don1391,2020-05-13 21:43:20.748000+00:00,handSanitizer,20.0
1392,don1392,2020-05-13 22:40:10.364000+00:00,printedFaceShields,20.0
1393,don1393,2020-05-13 22:44:51.143000+00:00,printedFaceShields,20.0
1394,don1394,2020-05-14 00:24:50.500000+00:00,printedFaceShields,35.0
1395,don1395,2020-05-14 01:49:29.753000+00:00,surgicalMasks,40.0
1396,don1397,2020-05-14 02:08:10.367000+00:00,respirators,20.0
1397,don1397,2020-05-14 02:08:10.367000+00:00,surgicalMasks,140.0
1398,don1398,2020-05-14 02:18:04.538000+00:00,handmadeMasks,25.0
1399,don1400,2020-05-14 03:38:20.451000+00:00,surgicalMasks,70.0
1400,don1400,2020-05-14 03:38:20.451000+00:00,respirators,22.0
1401,don1401,2020-05-14 11:22:27.742000+00:00,respirators,20.0
1402,don1402,2020-05-14 13:09:23.930000+00:00,coveralls,50.0
1403,don1403,2020-05-14 14:31:11.566000+00:00,faceShields,600.0
1404,don1404,2020-05-14 15:18:06.546000+00:00,gowns,4400.0
1405,don1405,2020-05-14 15:49:14.878000+00:00,surgicalMasks,30.0
1406,don1408,2020-05-14 16:03:01.224000+00:00,coveralls,15.0
1407,don1408,2020-05-14 16:03:01.224000+00:00,handSanitizer,1.0
1408,don1408,2020-05-14 16:03:01.224000+00:00,handmadeMasks,150.0
1409,don1409,2020-05-14 16:50:58.091000+00:00,faceShields,500.0
1410,don1411,2020-05-14 17:31:52.594000+00:00,surgicalCaps,20.0
1411,don1411,2020-05-14 17:31:52.594000+00:00,nitrileGloves,100.0
1412,don1413,2020-05-14 17:32:41.643000+00:00,respirators,20.0
1413,don1413,2020-05-14 17:32:41.643000+00:00,surgicalMasks,120.0
1414,don1414,2020-05-14 19:52:34.220000+00:00,printedFaceShields,500.0
1415,don1415,2020-05-14 19:56:28.271000+00:00,surgicalMasks,160.0
1416,don1416,2020-05-15 06:01:36.083000+00:00,handmadeMasks,20.0
1417,don1417,2020-05-15 06:41:40.588000+00:00,printedFaceShields,10000.0
1418,don1418,2020-05-15 08:29:26.919000+00:00,faceShields,100.0
1419,don1419,2020-05-15 16:58:00.374000+00:00,handmadeMasks,40.0
1420,don1421,2020-05-15 22:27:45.467000+00:00,handmadeMasks,30.0
1421,don1421,2020-05-15 22:27:45.467000+00:00,surgicalMasks,10.0
1422,don1422,2020-05-16 00:29:49.288000+00:00,printedFaceShields,200.0
1423,don1423,2020-05-16 06:09:39.307000+00:00,respirators,126600.0
1424,don1424,2020-05-16 16:25:24.744000+00:00,respirators,50000.0
1425,don1425,2020-05-16 17:41:22.854000+00:00,surgicalMasks,3000.0
1426,don1426,2020-05-16 18:03:19.775000+00:00,handmadeMasks,50.0
1427,don1427,2020-05-16 19:15:35.627000+00:00,disposableBooties,500.0
1428,don1428,2020-05-16 22:42:31.846000+00:00,faceShields,100.0
1429,don1430,2020-05-17 15:11:38.682000+00:00,surgicalMasks,400.0
1430,don1430,2020-05-17 15:11:38.682000+00:00,handSanitizer,3.0
1431,don1431,2020-05-17 18:50:28.376000+00:00,handmadeMasks,27.0
1432,don1432,2020-05-17 18:54:45.765000+00:00,faceShields,100.0
1433,don1433,2020-05-17 20:26:33.208000+00:00,printedFaceShields,100.0
1434,don1434,2020-05-18 04:13:15.257000+00:00,faceShields,100.0
1435,don1435,2020-05-18 17:12:02.388000+00:00,faceShields,10000.0
1436,don1436,2020-05-18 19:20:53.903000+00:00,respirators,2500.0
1437,don1438,2020-05-18 20:01:25.144000+00:00,surgicalMasks,200.0
1438,don1438,2020-05-18 20:01:25.144000+00:00,respirators,200.0
1439,don1441,2020-05-19 00:25:49.033000+00:00,coveralls,25.0
1440,don1441,2020-05-19 00:25:49.033000+00:00,disposableBooties,200.0
1441,don1441,2020-05-19 00:25:49.033000+00:00,gowns,300.0
1442,don1442,2020-05-19 20:15:24.711000+00:00,faceShields,99.0
1443,don1443,2020-05-20 00:03:27.776000+00:00,surgicalMasks,2500.0
1444,don1444,2020-05-20 03:21:45.550000+00:00,surgicalMasks,1500.0
1445,don1445,2020-05-20 14:34:34.963000+00:00,handmadeMasks,250.0
1446,don1446,2020-05-20 16:43:57.608000+00:00,gowns,24.0
1447,don1447,2020-05-20 21:20:47.310000+00:00,handmadeMasks,20.0
1448,don1448,2020-05-20 22:30:52.140000+00:00,surgicalMasks,980.0
1449,don1449,2020-05-21 01:44:59.891000+00:00,handmadeMasks,100.0
1450,don1450,2020-05-21 18:54:20.621000+00:00,faceShields,1000.0
1451,don1451,2020-05-21 21:04:53.401000+00:00,handmadeMasks,50.0
1452,don1453,2020-05-21 22:05:55.690000+00:00,respirators,1000.0
1453,don1453,2020-05-21 22:05:55.690000+00:00,surgicalMasks,1000.0
1454,don1456,2020-05-22 01:05:52.392000+00:00,surgicalMasks,500.0
1455,don1456,2020-05-22 01:05:52.392000+00:00,handmadeMasks,80.0
1456,don1456,2020-05-22 01:05:52.392000+00:00,nitrileGloves,10.0
1457,don1457,2020-05-22 07:38:09.981000+00:00,printedFaceShields,300.0
1458,don1459,2020-05-22 16:05:54.207000+00:00,nitrileGloves,2.0
1459,don1459,2020-05-22 16:05:54.207000+00:00,surgicalMasks,25.0
1460,don1460,2020-05-22 19:21:06.727000+00:00,surgicalMasks,500.0
1461,don1461,2020-05-22 20:25:26.990000+00:00,faceShields,56.0
1462,don1462,2020-05-22 21:21:06.677000+00:00,nitrileGloves,100.0
1463,don1463,2020-05-23 04:30:38.573000+00:00,faceShields,500.0
1464,don1464,2020-05-23 06:05:23.163000+00:00,surgicalMasks,50000.0
1465,don1468,2020-05-23 11:47:36.411000+00:00,disinfectingWipes,20.0
1466,don1468,2020-05-23 11:47:36.411000+00:00,gowns,50.0
1467,don1468,2020-05-23 11:47:36.411000+00:00,respirators,300.0
1468,don1468,2020-05-23 11:47:36.411000+00:00,thermometers,5.0
1469,don1469,2020-05-23 21:49:24.695000+00:00,handSanitizer,59.0
1470,don1470,2020-05-24 17:59:33.978000+00:00,printedFaceShields,57.0
1471,don1471,2020-05-25 13:01:14.280000+00:00,printedFaceShields,52.0
1472,don1472,2020-05-25 15:21:59.088000+00:00,faceShields,3.0
1473,don1473,2020-05-25 15:59:16.183000+00:00,printedFaceShields,50.0
1474,don1474,2020-05-25 18:18:12.148000+00:00,surgicalMasks,3000.0
1475,don1479,2020-05-25 19:05:33.242000+00:00,nitrileGloves,1000.0
1476,don1479,2020-05-25 19:05:33.242000+00:00,coveralls,60.0
1477,don1479,2020-05-25 19:05:33.242000+00:00,respirators,150.0
1478,don1479,2020-05-25 19:05:33.242000+00:00,safetyGoggles,15.0
1479,don1479,2020-05-25 19:05:33.242000+00:00,surgicalMasks,100.0
1480,don1480,2020-05-25 21:40:14.611000+00:00,printedFaceShields,60.0
1481,don1481,2020-05-26 00:33:37.407000+00:00,safetyGlasses,2000.0
1482,don1482,2020-05-26 02:44:09.990000+00:00,surgicalMasks,30.0
1483,don1484,2020-05-26 03:56:48.229000+00:00,respirators,420.0
1484,don1484,2020-05-26 03:56:48.229000+00:00,nitrileGloves,500.0
1485,don1485,2020-05-26 20:04:15.830000+00:00,respirators,2.0
1486,don1488,2020-05-26 20:33:57.475000+00:00,gowns,50000.0
1487,don1488,2020-05-26 20:33:57.475000+00:00,respirators,40000.0
1488,don1488,2020-05-26 20:33:57.475000+00:00,surgicalMasks,18000.0
1489,don1489,2020-05-26 20:58:51.583000+00:00,handmadeMasks,1000.0
1490,don1490,2020-05-26 21:32:58.518000+00:00,faceShields,10000.0
1491,don1491,2020-05-26 23:12:40.661000+00:00,printedFaceShields,24.0
1492,don1492,2020-05-27 01:40:58+00:00,bodyBags,10.0
1493,don1493,2020-05-27 04:58:29.165000+00:00,printedFaceShields,50.0
1494,don1495,2020-05-27 16:13:59.886000+00:00,handmadeMasks,300.0
1495,don1495,2020-05-27 16:13:59.886000+00:00,faceShields,200.0
1496,don1496,2020-05-27 21:13:51.256000+00:00,printedFaceShields,498.0
1497,don1497,2020-05-28 16:20:18.093000+00:00,respirators,200.0
1498,don1498,2020-05-28 18:30:56.232000+00:00,faceShields,200.0
1499,don1499,2020-05-29 02:20:37.302000+00:00,surgicalMasks,250.0
1500,don1500,2020-05-29 17:18:12.847000+00:00,surgicalCaps,2500.0
1501,don1501,2020-05-30 19:19:51.578000+00:00,handmadeMasks,100.0
1502,don1502,2020-06-02 21:12:16.687000+00:00,faceShields,112.0
1503,don1504,2020-06-03 19:18:52.972000+00:00,printedFaceShields,1000.0
1504,don1504,2020-06-03 19:18:52.972000+00:00,faceShields,1000.0
1505,don1505,2020-06-03 21:44:45.489000+00:00,printedFaceShields,150.0
1506,don1507,2020-06-03 23:18:45.541000+00:00,faceShields,1000.0
1507,don1507,2020-06-03 23:18:45.541000+00:00,printedFaceShields,2000.0
1508,don1508,2020-06-05 01:51:56.685000+00:00,respirators,25.0
1509,don1509,2020-06-05 17:54:08.733000+00:00,printedFaceShields,498.0
1510,don1510,2020-06-05 21:41:53.392000+00:00,handmadeMasks,500.0
1511,don1511,2020-06-05 21:43:39.942000+00:00,handmadeMasks,200.0
1512,don1512,2020-06-05 22:03:51.531000+00:00,faceShields,2000.0
1513,don1513,2020-06-06 20:10:23.362000+00:00,surgicalMasks,2000.0
1514,don1514,2020-06-08 02:39:12.190000+00:00,handmadeMasks,100.0
1515,don1515,2020-06-08 15:29:37.999000+00:00,faceShields,100.0
1516,don1516,2020-06-08 16:33:54.011000+00:00,faceShields,2000.0
1517,don1517,2020-06-08 16:45:40.764000+00:00,printedFaceShields,800.0
1518,don1518,2020-06-08 19:00:05.348000+00:00,respirators,1000.0
1519,don1519,2020-06-09 00:06:15.459000+00:00,respirators,10000.0
1520,don1520,2020-06-09 10:56:03.379000+00:00,respirators,900.0
1521,don1522,2020-06-09 15:19:12.582000+00:00,respirators,20.0
1522,don1522,2020-06-09 15:19:12.582000+00:00,printedFaceShields,263.0
1523,don1523,2020-06-09 18:41:15.613000+00:00,handSanitizer,600.0
1524,don1524,2020-06-09 20:38:22.041000+00:00,printedFaceShields,40.0
1525,don1525,2020-06-09 20:45:36.469000+00:00,handmadeMasks,500.0
1526,don1526,2020-06-09 22:50:47.546000+00:00,printedFaceShields,20.0
1527,don1527,2020-06-10 13:52:33.108000+00:00,faceShields,106.0
1528,don1528,2020-06-10 14:25:40.283000+00:00,handmadeMasks,500.0
1529,don1529,2020-06-10 19:40:23.107000+00:00,handmadeMasks,33.0
1530,don1530,2020-06-11 16:43:52.745000+00:00,disposableBooties,100.0
1531,don1531,2020-06-11 18:42:05.974000+00:00,disposableBooties,1000.0
1532,don1532,2020-06-11 18:44:59.389000+00:00,faceShields,20000.0
1533,don1533,2020-06-11 19:22:19.939000+00:00,faceShields,50000.0
1534,don1534,2020-06-12 00:14:54.468000+00:00,coveralls,1.0
1535,don1535,2020-06-12 15:43:25.760000+00:00,handmadeMasks,226.0
1536,don1536,2020-06-12 18:42:34.785000+00:00,respirators,40000000.0
1537,don1537,2020-06-12 19:37:32.454000+00:00,handmadeMasks,25.0
1538,don1540,2020-06-13 00:29:26.188000+00:00,printedFaceShields,5000.0
1539,don1540,2020-06-13 00:29:26.188000+00:00,respirators,1000.0
1540,don1540,2020-06-13 00:29:26.188000+00:00,faceShields,5000.0
1541,don1541,2020-06-14 20:09:53.170000+00:00,surgicalMasks,20000.0
1542,don1542,2020-06-15 07:23:05.223000+00:00,surgicalMasks,1000.0
1543,don1543,2020-06-15 12:26:47.622000+00:00,faceShields,200.0
1544,don1544,2020-06-15 14:50:03.482000+00:00,faceShields,50.0
1545,don1546,2020-06-15 15:42:34.930000+00:00,gowns,100.0
1546,don1546,2020-06-15 15:42:34.930000+00:00,faceShields,100.0
1547,don1547,2020-06-15 23:41:06.940000+00:00,surgicalMasks,2300.0
1548,don1548,2020-06-16 07:19:38.470000+00:00,surgicalMasks,50.0
1549,don1551,2020-06-16 15:04:42.951000+00:00,respirators,2500.0
1550,don1551,2020-06-16 15:04:42.951000+00:00,coveralls,1500.0
1551,don1551,2020-06-16 15:04:42.951000+00:00,surgicalMasks,20000.0
1552,don1552,2020-06-16 17:14:41.755000+00:00,printedFaceShields,36.0
1553,don1553,2020-06-16 20:00:52.173000+00:00,handmadeMasks,100.0
1554,don1554,2020-06-16 20:08:31.054000+00:00,surgicalMasks,60.0
1555,don1555,2020-06-17 17:15:51.479000+00:00,disinfectingWipes,10.0
1556,don1556,2020-06-18 07:08:13.647000+00:00,faceShields,1500.0
1557,don1557,2020-06-18 15:56:13.521000+00:00,faceShields,500.0
1558,don1558,2020-06-19 17:41:18.590000+00:00,handmadeMasks,40.0
1559,don1559,2020-06-20 14:59:56.956000+00:00,respirators,800.0
1560,don1560,2020-06-21 19:14:09.205000+00:00,handmadeMasks,100.0
1561,don1561,2020-06-22 17:17:37.872000+00:00,surgicalMasks,600.0
1562,don1562,2020-06-23 18:00:31.285000+00:00,faceShields,2.0
1563,don1563,2020-06-23 21:01:29.133000+00:00,gowns,12000.0
1564,don1564,2020-06-24 19:22:03.959000+00:00,faceShields,200.0
1565,don1565,2020-06-25 11:35:28.213000+00:00,faceShields,100.0
1566,don1566,2020-06-26 04:29:48.845000+00:00,surgicalMasks,280.0
1567,don1567,2020-06-26 14:02:47.643000+00:00,respirators,1080.0
1568,don1568,2020-06-26 14:39:10.320000+00:00,surgicalMasks,2500.0
1569,don1569,2020-06-27 18:44:48.581000+00:00,surgicalMasks,10000.0
1570,don1570,2020-06-28 16:59:53.722000+00:00,surgicalMasks,20000.0
1571,don1571,2020-06-28 20:31:09.513000+00:00,faceShields,25.0
1572,don1572,2020-06-29 02:52:19.974000+00:00,handmadeMasks,50.0
1573,don1573,2020-06-30 03:40:10.639000+00:00,faceShields,5.0
1574,don1574,2020-06-30 19:34:47.936000+00:00,handmadeMasks,10.0
1575,don1575,2020-07-01 01:51:12.174000+00:00,handmadeMasks,1000.0
1576,don1576,2020-07-01 04:52:31.037000+00:00,handmadeMasks,50.0
1577,don1577,2020-07-01 05:21:47.026000+00:00,surgicalMasks,50.0
1578,don1578,2020-07-01 17:16:57.020000+00:00,handmadeMasks,20.0
1579,don1579,2020-07-02 06:39:38.200000+00:00,respirators,3.0
1580,don1580,2020-07-02 13:02:36.635000+00:00,surgicalMasks,1000.0
1581,don1581,2020-07-02 17:49:35.239000+00:00,handmadeMasks,10.0
1582,don1582,2020-07-03 00:18:27.831000+00:00,handmadeMasks,12.0
1583,don1583,2020-07-03 07:40:55.502000+00:00,handmadeMasks,400000.0
1584,don1584,2020-07-03 21:38:54.525000+00:00,respirators,5.0
1585,don1585,2020-07-03 23:47:24.442000+00:00,faceShields,40.0
1586,don1586,2020-07-04 01:02:11.305000+00:00,handmadeMasks,100.0
1587,don1587,2020-07-04 01:48:05.821000+00:00,surgicalMasks,2000.0
1588,don1588,2020-07-04 23:53:50.670000+00:00,handmadeMasks,10.0
1589,don1589,2020-07-05 18:55:42.911000+00:00,faceShields,30.0
1590,don1592,2020-07-05 20:13:35.364000+00:00,respirators,20.0
1591,don1592,2020-07-05 20:13:35.364000+00:00,surgicalMasks,30.0
1592,don1592,2020-07-05 20:13:35.364000+00:00,disinfectingWipes,10.0
1593,don1593,2020-07-06 07:58:21.363000+00:00,handmadeMasks,24.0
1594,don1594,2020-07-07 00:52:46.288000+00:00,handmadeMasks,10.0
1595,don1595,2020-07-07 02:27:02.127000+00:00,faceShields,25.0
1596,don1596,2020-07-07 15:07:44.556000+00:00,surgicalMasks,1000.0
